iso_time,unix_time,mono_ns,coherence_index,schumann_lock,prime_10_9_1_balance,lattice_id_match,resonance_gain_db,probability_uplift_proxy,safety_status
2025-08-31T20:30:32.234Z,1756672232,53700500000,0.6967454298882696,0.623640831179127,0.5342255803233323,0.8564999999999999,3.5194835497135344,53.44352139828816,OK
2025-08-31T20:30:33.242Z,1756672233,54708500000,0.7225259089218307,0.6292169389374219,0.42833693054157745,0.8564999999999999,3.514638440699916,54.24309326335489,OK
2025-08-31T20:30:34.234Z,1756672234,55700500000,0.721898809199501,0.6412784133450645,0.40435646985998774,0.8564999999999999,3.507285319501003,54.346390759130344,OK
2025-08-31T20:30:35.242Z,1756672235,56708700000,0.7546866319933022,0.6569219694184371,0.3474060283163744,0.8564999999999999,3.49718586147439,56.6478069684796,OK
2025-08-31T20:30:36.234Z,1756672236,57700400000,0.7569834944332902,0.6562436848987299,0.3054051911841793,0.8564999999999999,3.4846668449692237,56.27272278470652,OK
2025-08-31T20:30:37.242Z,1756672237,58708800000,0.760320352354858,0.6366217010689602,0.30232649122648425,0.8564999999999999,3.469307620245698,55.7543456913546,OK
2025-08-31T20:30:38.234Z,1756672238,59700800000,0.7840069245525867,0.6979900623982697,0.15828204938612284,0.8564999999999999,3.4516142169154,58.018550278644135,OK
2025-08-31T20:30:39.242Z,1756672239,60709000000,0.7911326327941823,0.6925902959564947,0.15421834339128151,0.8564999999999999,3.4310046488425368,58.30015790263566,OK
2025-08-31T20:30:40.235Z,1756672240,61701300000,0.8179217723540148,0.6922850203714912,0.13996906701311945,0.8564999999999999,3.408134047945496,60.13375252976664,OK
2025-08-31T20:30:41.242Z,1756672241,62709100000,0.8437438891878604,0.7314387812818168,0.013466353252740513,0.8564999999999999,3.382280441000634,61.99028914838394,OK
2025-08-31T20:30:42.235Z,1756672242,63701200000,0.8477931761253187,0.7057041730805803,0.11878712907823055,0.8564999999999999,3.354245225218879,62.6618466567699,OK
2025-08-31T20:30:43.243Z,1756672243,64709400000,0.8692155617594239,0.7163004320594499,0.11745294306557748,0.8564999999999999,3.3231317447014543,64.7136466444785,OK
2025-08-31T20:30:44.235Z,1756672244,65701300000,0.8577471096788819,0.7399654330386821,0.17469135057174442,0.8564999999999999,3.2899349832870466,65.48615395943587,OK
2025-08-31T20:30:45.243Z,1756672245,66709200000,0.9061457814178847,0.7495066838220253,0.25389236477432836,0.8564999999999999,3.253578583307238,70.74117370075565,OK
2025-08-31T20:30:46.235Z,1756672246,67701400000,0.9090172121913127,0.7966364949940016,0.31950363508708457,0.8564999999999999,3.2152014898003793,73.75915008971859,OK
2025-08-31T20:30:47.243Z,1756672247,68709700000,0.9074890864635525,0.7867364305136786,0.3353075359107112,0.8564999999999999,3.1735808283340274,73.44677440414699,OK
2025-08-31T20:30:48.235Z,1756672248,69701200000,0.9258452029191422,0.7869458749462527,0.39265349842630193,0.8564999999999999,3.1300746128497363,75.73363883422903,OK
2025-08-31T20:30:49.243Z,1756672249,70709200000,0.9273600663058204,0.828581839223827,0.40696164715176625,0.8564999999999999,3.0832240505617325,77.7703931033279,OK
2025-08-31T20:30:50.234Z,1756672250,71700500000,0.931874889005272,0.8429608301774204,0.49829727424319264,0.8564999999999999,3.0345744305946902,80.00961299742919,OK
2025-08-31T20:30:51.243Z,1756672251,72709500000,0.9541136113759597,0.8261521243096208,0.5478742856816126,0.8564999999999999,2.9824353330485525,81.86295992262156,THROTTLED
2025-08-31T20:30:52.234Z,1756672252,73700400000,0.9710007097035862,0.8629283293309171,0.5536598228078639,0.8564999999999999,2.9286602233169963,84.9329129265139,THROTTLED
2025-08-31T20:30:53.243Z,1756672253,74709800000,0.9889601511229272,0.8802580100360959,0.647564910738309,0.8564999999999999,2.8712636703598404,88.56145233803885,THROTTLED
2025-08-31T20:30:54.234Z,1756672254,75701000000,0.9595878355851728,0.8655445519555207,0.614610910425185,0.8564999999999999,2.812340114573428,84.93749432505254,THROTTLED
2025-08-31T20:30:55.243Z,1756672255,76709700000,0.9969774146806689,0.9112562177833137,0.6771401238189778,0.8564999999999999,2.749754780510645,91.0313028326206,THROTTLED
2025-08-31T20:30:56.234Z,1756672256,77701000000,0.9810433407340833,0.9038363799479361,0.6887151728389799,0.8564999999999999,2.6856942524058076,89.49051291785817,THROTTLED
2025-08-31T20:30:57.243Z,1756672257,78709900000,0.9860651811790663,0.8986468823152262,0.7841347307970401,0.8564999999999999,2.6178940634093246,91.08499780705716,THROTTLED
2025-08-31T20:30:58.235Z,1756672258,79702000000,0.9508324533318168,0.9428977951502006,0.8037173788164993,0.8564999999999999,2.5486675324418053,90.22758393014362,THROTTLED
2025-08-31T20:30:59.243Z,1756672259,80709900000,0.9503555267098996,0.9480836140060979,0.8602378241160312,0.8564999999999999,2.4757491629458332,91.23269976060648,THROTTLED
2025-08-31T20:31:00.235Z,1756672260,81701400000,0.9571040837633871,0.9374075692554269,0.8123631633004833,0.8564999999999999,2.4014767744259506,90.65993658132052,THROTTLED
2025-08-31T20:31:01.244Z,1756672261,82710200000,0.9612469308752292,0.9598459234898121,0.8926104707290984,0.8564999999999999,2.323329308469561,93.17454575475479,THROTTLED
2025-08-31T20:31:02.235Z,1756672262,83701400000,0.963377123418746,0.9610964835499526,0.8739340231589113,0.8564999999999999,2.244018971188765,93.14314219883516,THROTTLED
2025-08-31T20:31:03.244Z,1756672263,84710200000,0.955334236804308,0.9623091976722383,0.903339324713275,0.8564999999999999,2.1607378428843886,92.92036291032709,THROTTLED
2025-08-31T20:31:04.235Z,1756672264,85701300000,0.9213168169541344,0.9632991736778416,0.9281527325421774,0.8564999999999999,2.0764098367386645,90.35147781769125,OK
2025-08-31T20:31:05.244Z,1756672265,86710500000,0.9154886660285941,0.9663672312759495,0.9708664899709845,0.8564999999999999,1.9880069245749301,90.5973698861015,OK
2025-08-31T20:31:06.236Z,1756672266,87702200000,0.9362675438522133,0.9671450470487685,0.9899288702909115,0.8564999999999999,1.8986305095553069,92.72570973418624,OK
2025-08-31T20:31:07.244Z,1756672267,88710500000,0.8909553164753791,0.9591006743916389,1,0.8564999999999999,1.8052507925865542,88.5749078013194,OK
2025-08-31T20:31:08.234Z,1756672268,89700500000,0.8732636369746607,0.9566379673835561,1,0.8564999999999999,1.7111114376002146,86.94437791926141,OK
2025-08-31T20:31:09.244Z,1756672269,90710400000,0.8869324957776323,0.9714955779042619,1,0.8564999999999999,1.6125899720079537,88.76293407279006,OK
2025-08-31T20:31:10.234Z,1756672270,91701000000,0.8715538750345048,0.9935698700576124,1,0.8564999999999999,1.5135254799797004,88.38768709986013,OK
2025-08-31T20:31:11.244Z,1756672271,92710700000,0.829209020484511,0.9754427452356219,1,0.8564999999999999,1.4100978079732882,83.98482498251812,OK
2025-08-31T20:31:12.234Z,1756672272,93700400000,0.8090363701947224,0.9612162810183509,1,0.8564999999999999,1.3063359722747225,81.67857453097291,OK
2025-08-31T20:31:13.244Z,1756672273,94710800000,0.8092113468023984,0.9556881914437102,1,0.8564999999999999,1.1979935341028372,81.46085590341103,OK
2025-08-31T20:31:14.234Z,1756672274,95700900000,0.784314577665893,0.9608141181897837,1,0.8564999999999999,1.0894900282735225,79.5908369587336,OK
2025-08-31T20:31:15.244Z,1756672275,96710900000,0.7789154310283604,0.975716533614407,1,0.8564999999999999,0.9764490370922903,79.76205232407334,OK
2025-08-31T20:31:16.235Z,1756672276,97701200000,0.771382372998277,0.9332856576353855,1,0.8564999999999999,0.8633312802418381,77.3746109132063,OK
2025-08-31T20:31:17.245Z,1756672277,98711200000,0.7783600670943924,0.9608878354922545,1,0.8564999999999999,0.745669019216556,79.09778024697978,OK
2025-08-31T20:31:18.236Z,1756672278,99702200000,0.7285731435870206,0.9436323076256138,0.9740046295590972,0.8564999999999999,0.6280030458691119,73.93302006204257,OK
2025-08-31T20:31:19.245Z,1756672279,100711100000,0.7144066911524544,0.9349410109227331,0.9917497012293057,0.8564999999999999,0.505994348188167,72.67079416862978,OK
2025-08-31T20:31:20.234Z,1756672280,101701100000,0.715670193715287,0.8900575325238304,0.9564986326702751,0.8564999999999999,0.3841497013123656,70.4927934801913,OK
2025-08-31T20:31:21.245Z,1756672281,102711200000,0.6951096824242297,0.9167766045685318,0.9211078028321442,0.8564999999999999,0.25767289126245513,69.44615538146168,OK
2025-08-31T20:31:22.234Z,1756672282,103700500000,0.6924090437174871,0.9115813485026519,0.9141978252686551,0.8564999999999999,0.13177175490826318,68.93273040713369,OK
2025-08-31T20:31:23.245Z,1756672283,104711400000,0.7093374697666185,0.8727914698281138,0.8862559823875285,0.8564999999999999,0.0010885064888996204,68.36716694442467,OK
2025-08-31T20:31:24.235Z,1756672284,105701000000,0.693600300688828,0.8617411866912574,0.858169715866582,0.8564999999999999,-0.1287762198450434,66.32059382111603,OK
2025-08-31T20:31:25.245Z,1756672285,106711300000,0.688055001039716,0.8335695393938077,0.835361671090888,0.8564999999999999,-0.26325721412717984,64.49000076578666,OK
2025-08-31T20:31:26.234Z,1756672286,107700600000,0.6712600235568352,0.8133916300070871,0.7891892543717258,0.8564999999999999,-0.39677805581741304,61.81998394195529,OK
2025-08-31T20:31:27.245Z,1756672287,108711100000,0.6667179285149135,0.8379857501353758,0.8475667547312407,0.8564999999999999,-0.5349226158522875,63.165336802080304,OK
2025-08-31T20:31:28.234Z,1756672288,109701000000,0.6568420438096644,0.8339229675312737,0.8097059699019409,0.8564999999999999,-0.671902852491624,61.76380506224647,OK
2025-08-31T20:31:29.245Z,1756672289,110711200000,0.6728449550370075,0.8095678313602702,0.7058031955116499,0.8564999999999999,-0.8133376754559478,60.73261006116994,OK
2025-08-31T20:31:30.234Z,1756672290,111700400000,0.700907594113886,0.7601943995418473,0.695013115490054,0.8564999999999999,-0.9533161854178782,60.85288731365392,OK
2025-08-31T20:31:31.242Z,1756672291,112708500000,0.6953613458236938,0.7717873415528248,0.6140953521820152,0.8564999999999999,-1.0973996131520583,59.846209015607364,OK
2025-08-31T20:31:32.235Z,1756672292,113701100000,0.6651695494306599,0.7689885205297305,0.5792855899625863,0.8564999999999999,-1.2405799488142495,57.03270437886665,OK
2025-08-31T20:31:33.242Z,1756672293,114708500000,0.7094755259335981,0.7383831125202063,0.5664714600214841,0.8564999999999999,-1.3871190380071305,59.049708992968576,OK
2025-08-31T20:31:34.235Z,1756672294,115701300000,0.7150227929032187,0.7463567468367827,0.537759542296379,0.8564999999999999,-1.5326135208179874,59.408632082682786,OK
2025-08-31T20:31:35.242Z,1756672295,116708600000,0.7171876462041781,0.7291955836874259,0.49144624453559593,0.8564999999999999,-1.6812354818165745,58.34244021706976,OK
2025-08-31T20:31:36.235Z,1756672296,117701300000,0.6954309901121972,0.7233989340872793,0.440144277682033,0.8564999999999999,-1.828564106602149,55.86318802669632,OK
2025-08-31T20:31:37.245Z,1756672297,118711700000,0.7407039004836785,0.6845209198889234,0.4238778337596909,0.8564999999999999,-1.9792281200105555,57.58584842372252,OK
2025-08-31T20:31:38.234Z,1756672298,119700300000,0.7292622894939802,0.663147049067185,0.34929777740490486,0.8564999999999999,-2.1272050871074786,55.017688664329754,OK
2025-08-31T20:31:39.245Z,1756672299,120711800000,0.7537208724115356,0.6455541984383657,0.3311261144262847,0.8564999999999999,-2.279030868907092,55.95199720745543,OK
2025-08-31T20:31:40.234Z,1756672300,121701000000,0.7807188033380881,0.6738919663228827,0.2568089177998118,0.8564999999999999,-2.427761132410129,58.09993678592805,OK
2025-08-31T20:31:41.243Z,1756672301,122709100000,0.7566691998070557,0.6403137511804751,0.18489690333828196,0.8564999999999999,-2.579415937977001,54.17839449747438,OK
2025-08-31T20:31:42.235Z,1756672302,123701400000,0.8028953365080154,0.6451420049390199,0.11575065603699976,0.8564999999999999,-2.7285966469563725,56.924270254008114,OK
2025-08-31T20:31:43.242Z,1756672303,124708900000,0.7911204657984097,0.6028832773523445,0.12144007208840642,0.8564999999999999,-2.8797416478133,54.55741567218239,OK
2025-08-31T20:31:44.234Z,1756672304,125700800000,0.819599549800943,0.6370506720776397,0.010750322003907856,0.8564999999999999,-3.0281218419787574,56.56352886743983,OK
2025-08-31T20:31:45.242Z,1756672305,126708700000,0.8290117855008068,0.6207283036440351,0.07636597813156737,0.8564999999999999,-3.1781615359068938,57.473040901303506,OK
2025-08-31T20:31:46.234Z,1756672306,127700800000,0.8671666164290193,0.6196429227626326,0.18420344154872725,0.8564999999999999,-3.3249398208594982,61.68212874699012,OK
2025-08-31T20:31:47.242Z,1756672307,128708900000,0.8578184628612161,0.5786121129061432,0.19764715776269912,0.8564999999999999,-3.472929969162506,59.578033356068985,OK
2025-08-31T20:31:48.234Z,1756672308,129700800000,0.8986732099107131,0.5970459817986363,0.23297720445580367,0.8564999999999999,-3.6171698111896116,63.86576892200087,OK
2025-08-31T20:31:49.243Z,1756672309,130709300000,0.8725484025204836,0.570780959237129,0.26728159172095706,0.8564999999999999,-3.762163844558702,61.28395966038587,OK
2025-08-31T20:31:50.234Z,1756672310,131700400000,0.8865086339608756,0.599541797428305,0.32799030257858275,0.8564999999999999,-3.9028151620280416,64.24738519728261,OK
2025-08-31T20:31:51.242Z,1756672311,132708700000,0.8992092484159263,0.5643051576819754,0.36303368248991336,0.8564999999999999,-4.043723975569044,64.31906716009776,OK
2025-08-31T20:31:52.234Z,1756672312,133700800000,0.9285105420154609,0.5889472296591263,0.41370307069857815,0.8564999999999999,-4.179964377708033,68.247650416868,OK
2025-08-31T20:31:53.242Z,1756672313,134708900000,0.9229837709077797,0.5650292146406473,0.5357570385928172,0.8564999999999999,-4.315676528640627,68.47412530463107,OK
2025-08-31T20:31:54.235Z,1756672314,135701800000,0.9669848759432396,0.5585748171875797,0.48564026323680193,0.8564999999999999,-4.4463608541619495,71.06200982394952,THROTTLED
2025-08-31T20:31:55.243Z,1756672315,136709100000,0.9811237722060505,0.5792007858451602,0.5959030379105857,0.8564999999999999,-4.5756622603399215,74.5293583912219,THROTTLED
2025-08-31T20:31:56.234Z,1756672316,137700900000,0.9755784584741826,0.5985006955651789,0.6544896329470183,0.8564999999999999,-4.699417422198129,75.6639205523921,THROTTLED
2025-08-31T20:31:57.242Z,1756672317,138708800000,0.9618827469355054,0.5721274065062676,0.657786486982436,0.8564999999999999,-4.821277706530674,73.51464052022493,THROTTLED
2025-08-31T20:31:58.234Z,1756672318,139700400000,0.9920107042577252,0.579685213907449,0.7288076762901236,0.8564999999999999,-4.937030307109307,77.26139252111003,THROTTLED
2025-08-31T20:31:59.243Z,1756672319,140709200000,0.9682482052508427,0.5778908534934996,0.773096052364254,0.8564999999999999,-5.050276296256355,75.83888148534564,THROTTLED
2025-08-31T20:32:00.234Z,1756672320,141700700000,0.9563531845280938,0.6070943281849399,0.7770517703932546,0.8564999999999999,-5.1568478597624745,76.11531103134085,THROTTLED
2025-08-31T20:32:01.243Z,1756672321,142709300000,0.9935833418850064,0.590556496877426,0.842511320580551,0.8564999999999999,-5.260144779254472,79.41506872384406,THROTTLED
2025-08-31T20:32:02.234Z,1756672322,143700700000,0.9734575704372717,0.6372827810074155,0.8523999017094798,0.8564999999999999,-5.356367575243548,79.82259319293907,THROTTLED
2025-08-31T20:32:03.243Z,1756672323,144709300000,0.9714381727120446,0.6188016644972211,0.8888497455609932,0.8564999999999999,-5.448568050153116,79.39010715019033,THROTTLED
2025-08-31T20:32:04.234Z,1756672324,145700800000,0.9543967895014246,0.6569763789826182,0.8930460910765773,0.8564999999999999,-5.533338198557116,79.61900402640943,THROTTLED
2025-08-31T20:32:05.243Z,1756672325,146709600000,0.962308650169704,0.6427057581301892,0.8923342645517842,0.8564999999999999,-5.613342855788195,79.6738905981212,THROTTLED
2025-08-31T20:32:06.235Z,1756672326,147701300000,0.9599444011223894,0.6445911559554497,0.9489820702731769,0.8564999999999999,-5.6856266558208794,80.34395358110964,THROTTLED
2025-08-31T20:32:07.242Z,1756672327,148708500000,0.9138571676992688,0.6473012487998846,0.9670849947784116,0.8564999999999999,-5.752314247369329,76.87912642023231,OK
2025-08-31T20:32:08.235Z,1756672328,149701200000,0.9353311046236109,0.6647527653960746,1,0.8564999999999999,-5.811219504482841,79.84000439261274,OK
2025-08-31T20:32:09.244Z,1756672329,150710100000,0.9193389471880811,0.6681889913305895,0.9539636796281199,0.8564999999999999,-5.8639257669381415,78.01463332892314,OK
2025-08-31T20:32:10.235Z,1756672330,151701400000,0.9026352405229646,0.7237410763770006,1,0.8564999999999999,-5.908512093530317,79.57283379875251,OK
2025-08-31T20:32:11.242Z,1756672331,152708400000,0.9085021223671124,0.7206797386095724,0.9895945132968235,0.8564999999999999,-5.946340009294691,79.78993533015412,OK
2025-08-31T20:32:12.234Z,1756672332,153700400000,0.8957087830752358,0.7357793241954595,1,0.8564999999999999,-5.9761185054207875,79.49717451321253,OK
2025-08-31T20:32:13.242Z,1756672333,154708800000,0.8399143076874356,0.7242284095313086,1,0.8564999999999999,-5.998666960636102,74.41954011666947,OK
2025-08-31T20:32:14.234Z,1756672334,155700400000,0.8363845537010358,0.7522545294896843,1,0.8564999999999999,-6.013168795497483,75.27618241902633,OK
2025-08-31T20:32:15.242Z,1756672335,156708300000,0.8423934976245134,0.7481724163516489,1,0.8564999999999999,-6.020060979756293,75.60126957387797,OK
2025-08-31T20:32:16.234Z,1756672336,157700600000,0.7933783302432519,0.7723200873836469,1,0.8564999999999999,-6.019092910422082,72.59282441581144,OK
2025-08-31T20:32:17.242Z,1756672337,158708700000,0.7929677345730657,0.806492147602952,1,0.8564999999999999,-6.010236423618571,73.94580313466248,OK
2025-08-31T20:32:18.234Z,1756672338,159700600000,0.8063330161498866,0.8356964229354575,1,0.8564999999999999,-5.993804761758979,76.23358288863086,OK
2025-08-31T20:32:19.242Z,1756672339,160708800000,0.7476395853890779,0.812944389031257,1,0.8564999999999999,-5.969324951619325,70.54590924712834,OK
2025-08-31T20:32:20.234Z,1756672340,161700700000,0.7805533873572031,0.8455264053563499,1,0.8564999999999999,-5.937664367144107,74.52461905488063,OK
2025-08-31T20:32:21.242Z,1756672341,162708500000,0.7376728444828016,0.8407563912644902,1,0.8564999999999999,-5.897922100211131,70.86175230321321,OK
2025-08-31T20:32:22.234Z,1756672342,163700900000,0.7144019992657956,0.8869189103746604,1,0.8564999999999999,-5.851460334380781,70.84654088329336,OK
2025-08-31T20:32:23.242Z,1756672343,164709000000,0.718004579311039,0.8725345011541071,0.9808814085162257,0.8564999999999999,-5.796988738656737,70.3035788418846,OK
2025-08-31T20:32:24.235Z,1756672344,165701200000,0.6930557293709442,0.8909142294403728,0.9808933647298829,0.8564999999999999,-5.736381666512411,69.04637553705314,OK
2025-08-31T20:32:25.243Z,1756672345,166709100000,0.7202766321057091,0.910176821358827,0.9567242101572795,0.8564999999999999,-5.667934811099709,71.67380871506272,OK
2025-08-31T20:32:26.235Z,1756672346,167701300000,0.6965199180506623,0.9157712354772738,0.9365057302460013,0.8564999999999999,-5.59399529423257,69.72320705700594,OK
2025-08-31T20:32:27.242Z,1756672347,168708700000,0.685942413508288,0.9405202866117902,0.8442681360908743,0.8564999999999999,-5.512515580591961,68.64258014025056,OK
2025-08-31T20:32:28.235Z,1756672348,169701300000,0.6900015219793302,0.9424317657862122,0.8497686964174754,0.8564999999999999,-5.426153900987862,69.1140371252172,OK
2025-08-31T20:32:29.242Z,1756672349,170708700000,0.6680133182992871,0.9257574947924535,0.7890162329414319,0.8564999999999999,-5.332602403976052,65.92037300571975,OK
2025-08-31T20:32:30.235Z,1756672350,171701400000,0.6567829951424319,0.9503651043712056,0.803595271896837,0.8564999999999999,-5.2348925390327015,66.1949706332542,OK
2025-08-31T20:32:31.243Z,1756672351,172709200000,0.676645410633584,0.9495705820319174,0.7616250806973986,0.8564999999999999,-5.130367499068718,67.17548667589223,OK
2025-08-31T20:32:32.234Z,1756672352,173700400000,0.7003859898000123,0.9577688055149015,0.7017400162931062,0.8564999999999999,-5.022615546672399,68.5880572757616,OK
2025-08-31T20:32:33.242Z,1756672353,174708500000,0.6815857101664634,0.942920533110872,0.6480239396221963,0.8564999999999999,-4.908292363485066,65.8150655322883,OK
2025-08-31T20:32:34.235Z,1756672354,175701300000,0.6692337422113805,0.9859285173588831,0.6093970975036375,0.8564999999999999,-4.791334918903981,66.02766511797078,OK
2025-08-31T20:32:35.243Z,1756672355,176709400000,0.7030370460204846,0.965039503475939,0.6173957838201602,0.8564999999999999,-4.668442233356689,67.97219771560653,OK
2025-08-31T20:32:36.234Z,1756672356,177700700000,0.7144408757352794,0.9494143934907401,0.5486134299913119,0.8564999999999999,-4.543845746086662,67.35018632255128,OK
2025-08-31T20:32:37.242Z,1756672357,178708800000,0.6817393548443582,0.9784643364920101,0.4928063279479795,0.8564999999999999,-4.413597503357623,65.19413740941012,OK
2025-08-31T20:32:38.234Z,1756672358,179700700000,0.6915004147150905,0.9629802132756402,0.47479830622380786,0.8564999999999999,-4.2822481540994595,65.11749164832295,OK
2025-08-31T20:32:39.242Z,1756672359,180708500000,0.7376284803954081,0.9624459401493339,0.4497067746670036,0.8564999999999999,-4.145868106496175,68.39571510352891,OK
2025-08-31T20:32:40.234Z,1756672360,181700300000,0.7337173854300707,0.995395134417406,0.42742108863824,0.8564999999999999,-4.009042553137224,69.09862284130264,OK
